,access,bridge,from,geometry,highway,key,lanes,length,maxspeed,name,oneway,osmid,service,time,to
2710,,,42511927,"LINESTRING (591168.4405873326 4506314.426731375, 591232.4196799217 4506267.628290498)",residential,0,,79.2007341296,,Irving Avenue,False,5679519,,1.0560097884,42511930
2711,,,42511930,"LINESTRING (591168.4405873326 4506314.426731375, 591232.4196799217 4506267.628290498)",residential,1,,79.2007341296,,Irving Avenue,False,5679519,,1.0560097884,42511927
2712,,,42511927,"LINESTRING (591168.4405873326 4506314.426731375, 591038.1470663183 4506135.733826518)",residential,0,,221.202816311,,DeKalb Avenue,False,5707635,,2.94937088415,42521479
2713,,,42521479,"LINESTRING (591168.4405873326 4506314.426731375, 591038.1470663183 4506135.733826518)",residential,1,,221.202816311,,DeKalb Avenue,False,5707635,,2.94937088415,42511927
2714,,,42511927,"LINESTRING (591168.4405873326 4506314.426731375, 591255.5528613754 4506434.015003631, 591300.2212976333 4506495.338718404)",residential,0,,223.87298442,,DeKalb Avenue,False,5707635,,2.9849731256,42512101
2715,,,42511930,"LINESTRING (591232.4196799217 4506267.628290498, 591319.8891880027 4506387.676910707, 591322.7725519264 4506391.620421372, 591362.1731649835 4506445.696463279)",residential,0,,220.379673411,,Stockholm Street,False,5710416,,2.93839564548,42512105
2716,,,42511930,"LINESTRING (591232.4196799217 4506267.628290498, 591296.4508180085 4506220.786612007)",residential,0,,79.2681865056,,Irving Avenue,False,5679519,,1.05690915341,42511934
2717,,,42511934,"LINESTRING (591232.4196799217 4506267.628290498, 591296.4508180085 4506220.786612007)",residential,1,,79.2681865056,,Irving Avenue,False,5679519,,1.05690915341,42511930
2718,,,42511934,"LINESTRING (591296.4508180085 4506220.786612007, 591384.2768733808 4506341.351090325, 591424.2089741924 4506396.16676286)",residential,0,,217.031633523,,Stanhope Street,False,221725598,,2.89375511364,42512110
2719,,,42511953,"LINESTRING (591552.3786719367 4506033.589330879, 591451.8483576328 4505896.124058883)",residential,0,,170.342050812,,Bleecker Street,False,5707293,,2.27122734416,42517097
2720,,,42517097,"LINESTRING (591552.3786719367 4506033.589330879, 591451.8483576328 4505896.124058883)",residential,1,,170.342050812,,Bleecker Street,False,5707293,,2.27122734416,42511953
2721,,,42511953,"LINESTRING (591552.3786719367 4506033.589330879, 591639.8516001587 4506153.874936614, 591673.9327506566 4506200.737036007)",residential,0,,206.722623052,,Bleecker Street,False,5707293,,2.75630164069,42512120
2722,,,42511953,"LINESTRING (591552.3786719367 4506033.589330879, 591488.4466276885 4506080.352386552)",residential,0,,79.1418227275,,Irving Avenue,False,5679519,,1.05522430303,42501190
2723,,,42501190,"LINESTRING (591552.3786719367 4506033.589330879, 591488.4466276885 4506080.352386552)",residential,1,,79.1418227275,,Irving Avenue,False,5679519,,1.05522430303,42511953
2724,,,42511964,"LINESTRING (591680.2878413255 4505940.032061234, 591692.3800630235 4505931.776945764)",residential,0,,14.6274522353,,Irving Avenue,False,5679519,,0.195032696471,42511971
2725,,,42511971,"LINESTRING (591680.2878413255 4505940.032061234, 591692.3800630235 4505931.776945764)",residential,1,,14.6274522353,,Irving Avenue,False,5679519,,0.195032696471,42511964
2726,,,42511964,"LINESTRING (591680.2878413255 4505940.032061234, 591768.2305439726 4506060.524834786, 591803.6676944071 4506109.080758365)",residential,0,,209.333413622,,Grove Street,False,5680811,,2.79111218163,42512124
2727,,,42511964,"LINESTRING (591680.2878413255 4505940.032061234, 591671.4518227675 4505928.887173971)",residential,0,,14.223849818,,Grove Street,False,5680811,,0.189651330906,42517102
2728,,,42517102,"LINESTRING (591680.2878413255 4505940.032061234, 591671.4518227675 4505928.887173971)",residential,1,,14.223849818,,Grove Street,False,5680811,,0.189651330906,42511964
2729,,,42511971,"LINESTRING (591692.3800630235 4505931.776945764, 591744.435447811 4505893.117829184)",residential,0,,64.7871552219,,Irving Avenue,False,5679519,,0.863828736292,42511976
2730,,,42511976,"LINESTRING (591692.3800630235 4505931.776945764, 591744.435447811 4505893.117829184)",residential,1,,64.7871552219,,Irving Avenue,False,5679519,,0.863828736292,42511971
2731,,,42511971,"LINESTRING (591692.3800630235 4505931.776945764, 591671.4518227675 4505928.887173971)",primary,0,,21.0807969414,,Myrtle Avenue,False,227074786,,0.281077292552,42517102
2732,,,42517102,"LINESTRING (591692.3800630235 4505931.776945764, 591671.4518227675 4505928.887173971)",primary,1,,21.0807969414,,Myrtle Avenue,False,227074786,,0.281077292552,42511971
2733,,,42511976,"LINESTRING (591744.435447811 4505893.117829184, 591808.4730756995 4505846.28048755)",residential,0,,79.270801546,,Irving Avenue,False,5679519,,1.05694402061,42511980
2734,,,42511980,"LINESTRING (591744.435447811 4505893.117829184, 591808.4730756995 4505846.28048755)",residential,1,,79.270801546,,Irving Avenue,False,5679519,,1.05694402061,42511976
2735,,,42506174,"LINESTRING (587871.2163319348 4507982.498149367, 587980.9709301689 4507894.981246454)",residential,0,,140.278722375,,North 6th Street,False,5679141,,1.87038296499,42506177
2736,,,42506177,"LINESTRING (587871.2163319348 4507982.498149367, 587980.9709301689 4507894.981246454)",residential,1,,140.278722375,,North 6th Street,False,5679141,,1.87038296499,42506174
2737,,,42506174,"LINESTRING (587871.2163319348 4507982.498149367, 587822.1098635392 4507920.632221486)",residential,0,,78.9934677815,,Berry Street,False,5682172,,1.05324623709,42528570
2738,,,42528570,"LINESTRING (587871.2163319348 4507982.498149367, 587822.1098635392 4507920.632221486)",residential,1,,78.9934677815,,Berry Street,False,5682172,,1.05324623709,42506174
2739,,,42471039,"LINESTRING (590028.7537693627 4507760.079144993, 589996.619199565 4507748.91995486)",residential,0,,33.9539860972,,Calhoun Street,False,5675780,,0.45271981463,42471040
2740,,,42471040,"LINESTRING (590028.7537693627 4507760.079144993, 589996.619199565 4507748.91995486)",residential,1,,33.9539860972,,Calhoun Street,False,5675780,,0.45271981463,42471039
2741,,,42471039,"LINESTRING (590028.7537693627 4507760.079144993, 589975.6372288781 4507911.025818146)",secondary,0,,160.215657749,,Vandervoort Avenue,False,5680770,,2.13620876999,42489490
2742,,,42489490,"LINESTRING (590028.7537693627 4507760.079144993, 589975.6372288781 4507911.025818146)",secondary,1,,160.215657749,,Vandervoort Avenue,False,5680770,,2.13620876999,42471039
2743,,,42471039,"LINESTRING (590028.7537693627 4507760.079144993, 590035.5542528391 4507743.363864498, 590039.2240375208 4507731.93970515)",secondary,0,,30.0801819791,,Vandervoort Avenue,False,5680770,,0.401069093054,42515026
2744,,,42506177,"LINESTRING (587980.9709301689 4507894.981246454, 587931.5268975864 4507833.110590113)",residential,0,,79.2064237313,,Bedford Avenue,False,464169428,,1.05608564975,42520393
2745,,,42520393,"LINESTRING (587980.9709301689 4507894.981246454, 587931.5268975864 4507833.110590113)",residential,1,,79.2064237313,,Bedford Avenue,False,464169428,,1.05608564975,42506177
2746,,,42506177,"LINESTRING (587980.9709301689 4507894.981246454, 588090.8086295502 4507807.799961357)",residential,0,,140.133702174,,North 6th Street,False,5679141,,1.86844936232,42506181
2747,,,42506181,"LINESTRING (587980.9709301689 4507894.981246454, 588090.8086295502 4507807.799961357)",residential,1,,140.133702174,,North 6th Street,False,5679141,,1.86844936232,42506177
2748,,,42476525,"LINESTRING (589077.0883996921 4508072.377311843, 588989.4225872317 4508060.444761993)",residential,0,,88.2811724199,,Richardson Street,False,183028880,,1.17708229893,42503822
2749,,,42503822,"LINESTRING (589077.0883996921 4508072.377311843, 588989.4225872317 4508060.444761993)",residential,1,,88.2811724199,,Richardson Street,False,183028880,,1.17708229893,42476525
2750,,,42479249,"LINESTRING (588272.1557553139 4508471.739190763, 588323.2252443628 4508493.685779853)",residential,0,,55.4926632592,,Nassau Avenue,False,5676829,,0.73990217679,42479254
2751,,,42479254,"LINESTRING (588272.1557553139 4508471.739190763, 588323.2252443628 4508493.685779853)",residential,1,,55.4926632592,,Nassau Avenue,False,5676829,,0.73990217679,42479249
2752,,,42503829,"LINESTRING (589298.0357571401 4508243.455996682, 589376.5473345466 4508254.282743525)",residential,0,,79.081727775,,Herbert Street,False,459397149,,1.054423037,42503833
2753,,,42503833,"LINESTRING (589298.0357571401 4508243.455996682, 589376.5473345466 4508254.282743525)",residential,1,,79.081727775,,Herbert Street,False,459397149,,1.054423037,42503829
2754,,,42503829,"LINESTRING (589298.0357571401 4508243.455996682, 589195.8106708633 4508167.507446352)",residential,0,,127.234731411,,Herbert Street,False,46817012,,1.69646308547,42463370
2755,,,42463370,"LINESTRING (589298.0357571401 4508243.455996682, 589195.8106708633 4508167.507446352)",residential,1,,127.234731411,,Herbert Street,False,46817012,,1.69646308547,42503829
2756,,,42503833,"LINESTRING (589376.5473345466 4508254.282743525, 589456.7451886045 4508265.352712719)",residential,0,,80.7817412364,,Herbert Street,False,459397149,,1.07708988315,42495871
2757,,,42495871,"LINESTRING (589376.5473345466 4508254.282743525, 589456.7451886045 4508265.352712719)",residential,1,,80.7817412364,,Herbert Street,False,459397149,,1.07708988315,42503833
2758,,,42514373,"LINESTRING (589151.9809372959 4504699.29916944, 589165.3042030267 4504618.002064516)",residential,0,,82.5085582466,,Tompkins Avenue,False,5679708,,1.10011410995,42498863
2759,,,42498863,"LINESTRING (589151.9809372959 4504699.29916944, 589165.3042030267 4504618.002064516)",residential,1,,82.5085582466,,Tompkins Avenue,False,5679708,,1.10011410995,42514373
2760,,,42514373,"LINESTRING (589151.9809372959 4504699.29916944, 589391.1479619372 4504738.490087858)",residential,0,,241.835337759,,Lexington Avenue,False,5680742,,3.22447117012,42499187
2761,,,42499187,"LINESTRING (589151.9809372959 4504699.29916944, 589391.1479619372 4504738.490087858)",residential,1,,241.835337759,,Lexington Avenue,False,5680742,,3.22447117012,42514373
2762,,,42514373,"LINESTRING (589151.9809372959 4504699.29916944, 588912.6918381878 4504660.236687352)",residential,0,,241.934823043,,Lexington Avenue,False,5680742,,3.22579764057,42482263
2763,,,42482263,"LINESTRING (589151.9809372959 4504699.29916944, 588912.6918381878 4504660.236687352)",residential,1,,241.934823043,,Lexington Avenue,False,5680742,,3.22579764057,42514373
2764,,,42520236,"LINESTRING (588022.8303545862 4506132.222065735, 588166.5040929747 4506257.384120287)",residential,0,,190.429023579,,Rutledge Street,False,5682056,,2.53905364772,42523048
2765,,,42523048,"LINESTRING (588022.8303545862 4506132.222065735, 588166.5040929747 4506257.384120287)",residential,1,,190.429023579,,Rutledge Street,False,5682056,,2.53905364772,42520236
2766,,,42520236,"LINESTRING (588022.8303545862 4506132.222065735, 587872.3756326449 4506001.320541712)",residential,0,,199.306217019,,Rutledge Street,False,5682056,,2.65741622692,42506427
2767,,,42506427,"LINESTRING (588022.8303545862 4506132.222065735, 587872.3756326449 4506001.320541712)",residential,1,,199.306217019,,Rutledge Street,False,5682056,,2.65741622692,42520236
2768,,,42520236,"LINESTRING (588022.8303545862 4506132.222065735, 587969.8901900121 4506193.21164468)",secondary,0,,80.7625490924,,Bedford Avenue,False,40712688,,1.0768339879,42482037
2769,,,42482037,"LINESTRING (588022.8303545862 4506132.222065735, 587969.8901900121 4506193.21164468)",secondary,1,,80.7625490924,,Bedford Avenue,False,40712688,,1.0768339879,42520236
2770,,,42520238,"LINESTRING (588096.0596958501 4505977.881990023, 588274.6080173126 4506133.436095452)",residential,0,,236.659865699,,Lynch Street,False,5680475,,3.15546487599,42522394
2771,,,42522394,"LINESTRING (588096.0596958501 4505977.881990023, 588274.6080173126 4506133.436095452)",residential,1,,236.659865699,,Lynch Street,False,5680475,,3.15546487599,42520238
2772,,,42520242,"LINESTRING (588261.4815249466 4504970.434349634, 588274.6162666723 4504889.211372912)",secondary,0,,82.4052675039,,Bedford Avenue,False,221696386,,1.09873690005,42520244
2773,,,42520244,"LINESTRING (588261.4815249466 4504970.434349634, 588274.6162666723 4504889.211372912)",secondary,1,,82.4052675039,,Bedford Avenue,False,221696386,,1.09873690005,42520242
2774,,,42520242,"LINESTRING (588261.4815249466 4504970.434349634, 588341.1010082064 4504983.493789225)",secondary,0,,80.5100042276,,DeKalb Avenue,False,46863673,,1.07346672303,42498645
2775,,,42498645,"LINESTRING (588261.4815249466 4504970.434349634, 588341.1010082064 4504983.493789225)",secondary,1,,80.5100042276,,DeKalb Avenue,False,46863673,,1.07346672303,42520242
2776,,,42520244,"LINESTRING (588274.6162666723 4504889.211372912, 588353.8921498959 4504902.810847038)",residential,0,,80.261717972,,Kosciusko Street,False,5681383,,1.07015623963,42531892
2777,,,42531892,"LINESTRING (588274.6162666723 4504889.211372912, 588353.8921498959 4504902.810847038)",residential,1,,80.261717972,,Kosciusko Street,False,5681383,,1.07015623963,42520244
2778,,,42520244,"LINESTRING (588274.6162666723 4504889.211372912, 588287.3076536268 4504809.048961316)",secondary,0,,81.2866308178,,Bedford Avenue,False,221696386,,1.08382174424,42520247
2779,,,42520247,"LINESTRING (588274.6162666723 4504889.211372912, 588287.3076536268 4504809.048961316)",secondary,1,,81.2866308178,,Bedford Avenue,False,221696386,,1.08382174424,42520244
2780,,,42907440,"LINESTRING (591081.5172619241 4506863.469737439, 591170.7520268771 4506981.084895961)",residential,0,,147.659605895,,Troutman Street,False,5708861,,1.96879474527,42474000
2781,,,42474000,"LINESTRING (591081.5172619241 4506863.469737439, 591170.7520268771 4506981.084895961)",residential,1,,147.659605895,,Troutman Street,False,5708861,,1.96879474527,42907440
2782,,,42474000,"LINESTRING (591081.5172619241 4506863.469737439, 591142.0503869668 4506812.031955024)",residential,0,,79.3904894371,,Saint Nicholas Avenue,False,5682011,,1.05853985916,42516314
2783,,,42516314,"LINESTRING (591081.5172619241 4506863.469737439, 591142.0503869668 4506812.031955024)",residential,1,,79.3904894371,,Saint Nicholas Avenue,False,5682011,,1.05853985916,42474000
2784,,,42530355,"LINESTRING (591081.5172619241 4506863.469737439, 591015.5799685054 4506907.84722009)",residential,0,,79.4011032338,,Saint Nicholas Avenue,False,5682011,,1.05868137645,42474000
2785,,,42474000,"LINESTRING (591081.5172619241 4506863.469737439, 591015.5799685054 4506907.84722009)",residential,1,,79.4011032338,,Saint Nicholas Avenue,False,5682011,,1.05868137645,42530355
2786,,,42474000,"LINESTRING (591081.5172619241 4506863.469737439, 591051.7471276326 4506955.475952683)",residential,0,,96.8266014352,,Scott Avenue,False,5676305,,1.29102135247,42474002
2787,,,42474002,"LINESTRING (591081.5172619241 4506863.469737439, 591051.7471276326 4506955.475952683)",residential,1,,96.8266014352,,Scott Avenue,False,5676305,,1.29102135247,42474000
2788,,,42512094,"LINESTRING (591081.5172619241 4506863.469737439, 590990.2291471034 4506742.888453887)",residential,0,,151.264946997,,Troutman Street,False,5708861,,2.01686595997,42474000
2789,,,42474000,"LINESTRING (591081.5172619241 4506863.469737439, 590990.2291471034 4506742.888453887)",residential,1,,151.264946997,,Troutman Street,False,5708861,,2.01686595997,42512094
2790,,,42512055,"LINESTRING (588478.7237515759 4508069.323201561, 588484.4046638652 4508074.620137841, 588490.561469987 4508082.509584421, 588503.1804845376 4508096.76002559)",footway,0,,36.8045761105,,,False,158799958,,0.490727681474,370212369
2791,,,42512055,"LINESTRING (588478.7237515759 4508069.323201561, 588666.1127395565 4508095.09772909)",residential,0,,188.741165706,,Bayard Street,False,441904430,,2.51654887608,42512058
2792,,,42512058,"LINESTRING (588478.7237515759 4508069.323201561, 588666.1127395565 4508095.09772909)",residential,1,,188.741165706,,Bayard Street,False,441904430,,2.51654887608,42512055
2793,,,42512055,"LINESTRING (588478.7237515759 4508069.323201561, 588471.8304761754 4508116.092536939)",residential,0,,47.3481366442,,Union Avenue,False,46863567,,0.631308488589,42514559
2794,,,42514559,"LINESTRING (588478.7237515759 4508069.323201561, 588471.8304761754 4508116.092536939)",residential,1,,47.3481366442,,Union Avenue,False,46863567,,0.631308488589,42512055
2795,,,42520612,"LINESTRING (588478.7237515759 4508069.323201561, 588487.9637835998 4507997.202092468)",residential,0,,72.8250064551,,Union Avenue,False,46863567,,0.971000086068,42512055
2796,,,42512055,"LINESTRING (588478.7237515759 4508069.323201561, 588487.9637835998 4507997.202092468)",residential,1,,72.8250064551,,Union Avenue,False,46863567,,0.971000086068,42520612
2797,,,42512058,"LINESTRING (588666.1127395565 4508095.09772909, 588660.0809691169 4508099.377717621, 588652.3315721357 4508106.72361294, 588644.7629620361 4508112.373028856)",footway,0,,27.4993338774,,,False,158799974,,0.366657785031,370212378
2798,,,42512058,"LINESTRING (588666.1127395565 4508095.09772909, 588805.0912080939 4508114.4130375)",residential,0,,140.008681845,,Bayard Street,False,441904430,,1.8667824246,42491220
2799,,,42491220,"LINESTRING (588666.1127395565 4508095.09772909, 588805.0912080939 4508114.4130375)",residential,1,,140.008681845,,Bayard Street,False,441904430,,1.8667824246,42512058
2800,,,3865261661,"LINESTRING (588666.1127395565 4508095.09772909, 588657.8391905924 4508152.652938813)",residential,0,,58.2374519431,,Lorimer Street,False,158799967,,0.776499359242,42512058
2801,,,42512058,"LINESTRING (588666.1127395565 4508095.09772909, 588657.8391905924 4508152.652938813)",residential,1,,58.2374519431,,Lorimer Street,False,158799967,,0.776499359242,3865261661
2802,,,42520251,"LINESTRING (588301.1373611665 4504726.990533162, 588609.5033969322 4504777.515455424)",residential,0,,311.806115822,,Clifton Place,False,5681568,,4.15741487763,42481562
2803,,,42481562,"LINESTRING (588301.1373611665 4504726.990533162, 588609.5033969322 4504777.515455424)",residential,1,,311.806115822,,Clifton Place,False,5681568,,4.15741487763,42520251
2804,,,42524140,"LINESTRING (588301.1373611665 4504726.990533162, 588120.2705975489 4504697.663650611)",residential,0,,182.834896322,,Clifton Place,False,5681568,,2.43779861763,42520251
2805,,,42520251,"LINESTRING (588301.1373611665 4504726.990533162, 588120.2705975489 4504697.663650611)",residential,1,,182.834896322,,Clifton Place,False,5681568,,2.43779861763,42524140
2806,,,42520247,"LINESTRING (588301.1373611665 4504726.990533162, 588287.3076536268 4504809.048961316)",secondary,0,,83.3436855126,,Bedford Avenue,False,221696386,,1.11124914017,42520251
2807,,,42520251,"LINESTRING (588301.1373611665 4504726.990533162, 588287.3076536268 4504809.048961316)",secondary,1,,83.3436855126,,Bedford Avenue,False,221696386,,1.11124914017,42520247
2808,,,42520258,"LINESTRING (588327.6621156347 4504564.547797741, 588636.0347897296 4504615.073703583)",residential,0,,311.812821696,,Lexington Avenue,False,5680742,,4.15750428928,42481569
2809,,,42481569,"LINESTRING (588327.6621156347 4504564.547797741, 588636.0347897296 4504615.073703583)",residential,1,,311.812821696,,Lexington Avenue,False,5680742,,4.15750428928,42520258
2810,,,42520258,"LINESTRING (588327.6621156347 4504564.547797741, 588145.7238389076 4504534.741372864)",residential,0,,183.967476415,,Lexington Avenue,False,5680742,,2.45289968554,42524143
2811,,,42524143,"LINESTRING (588327.6621156347 4504564.547797741, 588145.7238389076 4504534.741372864)",residential,1,,183.967476415,,Lexington Avenue,False,5680742,,2.45289968554,42520258
2812,,,42512070,"LINESTRING (588934.8587042826 4508162.153394102, 588890.7704855204 4508126.43063498, 588805.0912080939 4508114.4130375)",residential,0,,143.030951752,,Bayard Street,False,441904430,,1.90707935669,42491220
2813,,,42512091,"LINESTRING (590928.1146646473 4506792.420677255, 591015.5799685054 4506907.84722009)",residential,0,,144.846395767,,Jefferson Street,False,275301510,,1.93128527689,42530355
2814,,,42530355,"LINESTRING (590928.1146646473 4506792.420677255, 591015.5799685054 4506907.84722009)",residential,1,,144.846395767,,Jefferson Street,False,275301510,,1.93128527689,42512091
2815,,,42512091,"LINESTRING (590928.1146646473 4506792.420677255, 590990.2291471034 4506742.888453887)",residential,0,,79.3907732469,,Wyckoff Avenue,False,5679540,,1.05854364329,42512094
2816,,,42512094,"LINESTRING (590928.1146646473 4506792.420677255, 590990.2291471034 4506742.888453887)",residential,1,,79.3907732469,,Wyckoff Avenue,False,5679540,,1.05854364329,42512091
2817,,,42512091,"LINESTRING (590928.1146646473 4506792.420677255, 590878.7918299193 4506832.339993119)",residential,0,,63.4107572197,,Wyckoff Avenue,False,5679540,,0.84547676293,42504174
2818,,,42504174,"LINESTRING (590928.1146646473 4506792.420677255, 590878.7918299193 4506832.339993119)",residential,1,,63.4107572197,,Wyckoff Avenue,False,5679540,,0.84547676293,42512091
2819,,,42512094,"LINESTRING (590990.2291471034 4506742.888453887, 591052.2586214881 4506693.466710754)",residential,0,,79.2555648799,,Wyckoff Avenue,False,5679540,,1.05674086507,42512097
2820,,,42512097,"LINESTRING (590990.2291471034 4506742.888453887, 591052.2586214881 4506693.466710754)",residential,1,,79.2555648799,,Wyckoff Avenue,False,5679540,,1.05674086507,42512094
2821,,,42512097,"LINESTRING (591052.2586214881 4506693.466710754, 591142.0503869668 4506812.031955024)",residential,0,,148.753916222,,Starr Street,False,5706978,,1.98338554962,42516314
2822,,,42516314,"LINESTRING (591052.2586214881 4506693.466710754, 591142.0503869668 4506812.031955024)",residential,1,,148.753916222,,Starr Street,False,5706978,,1.98338554962,42512097
2823,,,42492387,"LINESTRING (591052.2586214881 4506693.466710754, 591114.2071723682 4506643.822425397)",residential,0,,79.3320029667,,Wyckoff Avenue,False,5679540,,1.05776003956,42512097
2824,,,42512097,"LINESTRING (591052.2586214881 4506693.466710754, 591114.2071723682 4506643.822425397)",residential,1,,79.3320029667,,Wyckoff Avenue,False,5679540,,1.05776003956,42492387
2825,,,42512101,"LINESTRING (591300.2212976333 4506495.338718404, 591394.83073022 4506620.516697536)",residential,0,,156.935993668,,DeKalb Avenue,False,221578796,,2.09247991557,42521481
2826,,,42521481,"LINESTRING (591300.2212976333 4506495.338718404, 591394.83073022 4506620.516697536)",residential,1,,156.935993668,,DeKalb Avenue,False,221578796,,2.09247991557,42512101
2827,,,42512101,"LINESTRING (591300.2212976333 4506495.338718404, 591362.1731649835 4506445.696463279)",residential,0,,79.3331958399,,Wyckoff Avenue,False,221578799,,1.05777594453,42512105
2828,,,42512105,"LINESTRING (591300.2212976333 4506495.338718404, 591362.1731649835 4506445.696463279)",residential,1,,79.3331958399,,Wyckoff Avenue,False,221578799,,1.05777594453,42512101
2829,,,42512105,"LINESTRING (591362.1731649835 4506445.696463279, 591458.1106284185 4506572.779003247)",residential,0,,159.256896698,,Stockholm Street,False,5710416,,2.12342528931,42537507
2830,,,42537507,"LINESTRING (591362.1731649835 4506445.696463279, 591458.1106284185 4506572.779003247)",residential,1,,159.256896698,,Stockholm Street,False,5710416,,2.12342528931,42512105
2831,,,42512105,"LINESTRING (591362.1731649835 4506445.696463279, 591424.2089741924 4506396.16676286)",residential,0,,79.3279697864,,Wyckoff Avenue,False,221578799,,1.05770626382,42512110
2832,,,42512110,"LINESTRING (591362.1731649835 4506445.696463279, 591424.2089741924 4506396.16676286)",residential,1,,79.3279697864,,Wyckoff Avenue,False,221578799,,1.05770626382,42512105
2833,,,42512110,"LINESTRING (591424.2089741924 4506396.16676286, 591521.3096031941 4506524.818783086)",residential,0,,161.210706716,,Stanhope Street,False,221725598,,2.14947608954,42536742
2834,,,42536742,"LINESTRING (591424.2089741924 4506396.16676286, 591521.3096031941 4506524.818783086)",residential,1,,161.210706716,,Stanhope Street,False,221725598,,2.14947608954,42512110
2835,,,2530160374,"LINESTRING (589370.0950946561 4506070.840370899, 589367.9665686461 4506089.02245925)",residential,0,,18.3355689332,,Graham Avenue,False,5675157,,0.244474252442,2568052329
2836,,,2568052329,"LINESTRING (589370.0950946561 4506070.840370899, 589367.9665686461 4506089.02245925)",residential,1,,18.3355689332,,Graham Avenue,False,5675157,,0.244474252442,2530160374
2837,,,2530160374,"LINESTRING (589370.0950946561 4506070.840370899, 589179.5820789412 4506037.928744338)",primary,0,,192.920757985,,Flushing Avenue,False,221753949,,2.57227677314,42499149
2838,,,42499149,"LINESTRING (589370.0950946561 4506070.840370899, 589179.5820789412 4506037.928744338)",primary,1,,192.920757985,,Flushing Avenue,False,221753949,,2.57227677314,2530160374
2839,,,2530160374,"LINESTRING (589370.0950946561 4506070.840370899, 589387.2709924287 4506073.811677255)",primary,0,,17.3934044442,,Flushing Avenue,False,221753949,,0.231912059256,42504102
2840,,,42504102,"LINESTRING (589370.0950946561 4506070.840370899, 589387.2709924287 4506073.811677255)",primary,1,,17.3934044442,,Flushing Avenue,False,221753949,,0.231912059256,2530160374
2841,,,42484352,"LINESTRING (590525.6859502236 4506509.608954734, 590496.4513607614 4506530.457823539)",residential,0,2,35.8752946177,,Knickerbocker Avenue,False,460779249,,0.47833726157,42504145
2842,,,42504145,"LINESTRING (590525.6859502236 4506509.608954734, 590496.4513607614 4506530.457823539)",residential,1,2,35.8752946177,,Knickerbocker Avenue,False,460779249,,0.47833726157,42484352
2843,,,42528515,"LINESTRING (590717.9307826752 4506369.069593015, 590781.9576981246 4506322.223536928)",residential,0,,79.2675043069,,Knickerbocker Avenue,False,460779250,,1.05690005743,42516312
2844,,,42516312,"LINESTRING (590717.9307826752 4506369.069593015, 590781.9576981246 4506322.223536928)",residential,1,,79.2675043069,,Knickerbocker Avenue,False,460779250,,1.05690005743,42528515
2845,,,42528515,"LINESTRING (590717.9307826752 4506369.069593015, 590602.6080413546 4506210.496276354, 590597.6054490485 4506203.618380855)",residential,0,,204.628191025,,Troutman Street,False,5708861,,2.72837588033,42496653
2846,,,42528515,"LINESTRING (590717.9307826752 4506369.069593015, 590653.9060349678 4506415.805184804)",residential,0,,79.2002789438,,Knickerbocker Avenue,False,460779250,,1.05600371925,42530350
2847,,,42530350,"LINESTRING (590717.9307826752 4506369.069593015, 590653.9060349678 4506415.805184804)",residential,1,,79.2002789438,,Knickerbocker Avenue,False,460779250,,1.05600371925,42528515
2848,,,42536742,"LINESTRING (591521.3096031941 4506524.818783086, 591614.0816157684 4506641.783467486)",residential,0,,149.301957199,,Stanhope Street,False,221725598,,1.99069276265,42907474
2849,,,42907474,"LINESTRING (591521.3096031941 4506524.818783086, 591614.0816157684 4506641.783467486)",residential,1,,149.301957199,,Stanhope Street,False,221725598,,1.99069276265,42536742
2850,,,42536742,"LINESTRING (591521.3096031941 4506524.818783086, 591458.1106284185 4506572.779003247)",residential,0,,79.2743260293,,Saint Nicholas Avenue,False,221578798,,1.05699101372,42537507
2851,,,42537507,"LINESTRING (591521.3096031941 4506524.818783086, 591458.1106284185 4506572.779003247)",residential,1,,79.2743260293,,Saint Nicholas Avenue,False,221578798,,1.05699101372,42536742
2852,,,42528570,"LINESTRING (587822.1098635392 4507920.632221486, 587931.5268975864 4507833.110590113)",residential,0,,140.018916729,,North 5th Street,False,46816993,,1.86691888972,42520393
2853,,,42520393,"LINESTRING (587822.1098635392 4507920.632221486, 587931.5268975864 4507833.110590113)",residential,1,,140.018916729,,North 5th Street,False,46816993,,1.86691888972,42528570
2854,,,42520383,"LINESTRING (588228.2511285138 4508205.339823661, 588178.8165620219 4508143.023396198)",residential,0,,79.5502841217,,Bedford Avenue,False,464169428,,1.06067045496,42482465
2855,,,42482465,"LINESTRING (588228.2511285138 4508205.339823661, 588178.8165620219 4508143.023396198)",residential,1,,79.5502841217,,Bedford Avenue,False,464169428,,1.06067045496,42520383
2856,,,42520383,"LINESTRING (588228.2511285138 4508205.339823661, 588277.69013797 4508267.212572321)",residential,0,,79.204830684,,Bedford Avenue,False,464169428,,1.05606440912,42514554
2857,,,42514554,"LINESTRING (588228.2511285138 4508205.339823661, 588277.69013797 4508267.212572321)",residential,1,,79.204830684,,Bedford Avenue,False,464169428,,1.05606440912,42520383
2858,,,42520393,"LINESTRING (587931.5268975864 4507833.110590113, 587881.7494361724 4507770.792252624)",residential,0,,79.7644087962,,Bedford Avenue,False,464169428,,1.06352545062,42473952
2859,,,42473952,"LINESTRING (587931.5268975864 4507833.110590113, 587881.7494361724 4507770.792252624)",residential,1,,79.7644087962,,Bedford Avenue,False,464169428,,1.06352545062,42520393
